GLOBALEVENTID,SQLDATE,MONTHYEAR,YEAR,EventRootCode,QuadClass,GoldsteinScale,AvgTone,Actor1CountryCode,Actor1Type1Code,ActionGeo_ADM1Code,NumMentions,sentiment_label,stability_label,event_polarity,geo_zone,cluster_id,cluster_name,media_intensity,tension_score,sentiment_tb_score,sentiment_tb_label,rf_sentiment_pred,rf_sentiment_proba_neg,rf_sentiment_proba_neu,rf_sentiment_proba_pos
1278895173,2025-12-12,202512,2025,4,1,2.8,4.191616766,BEN,UNKNOWN,BN,10,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.6161,0.6958,0.4746,positif,positif,0.0,0.0,1.0
1278895175,2025-12-12,202512,2025,5,1,3.4,-5.930138099,BEN,UNKNOWN,BN,1,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.1781,1.2651,-0.7552,negatif,negatif,1.0,0.0,0.0
1278895442,2025-12-12,202512,2025,4,1,1.9,4.191616766,UNKNOWN,GOV,BN,10,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.6161,1.1458,0.3483,positif,positif,0.0,0.0,1.0
1278895531,2025-12-12,202512,2025,7,2,7.0,-5.930138099,UNKNOWN,INS,BN,2,negatif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-0.5349,-0.6196,negatif,negatif,1.0,0.0,0.0
1278891373,2025-12-12,202512,2025,6,2,6.0,-2.791315906,BEN,MIL,BN,10,negatif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.6161,-1.6043,-0.2229,negatif,negatif,0.99,0.01,0.0
1278891374,2025-12-12,202512,2025,6,2,7.4,-2.791315906,BEN,MIL,BN,2,negatif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-2.3043,-0.0793,neutre,negatif,0.94,0.06,0.0
1278891375,2025-12-12,202512,2025,6,2,7.4,-2.791315906,BEN,MIL,BN,8,negatif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.5646,-2.3043,-0.2974,negatif,negatif,1.0,0.0,0.0
1278832435,2025-12-11,202512,2025,15,4,-7.2,-2.155172414,WAF,IGO,BN,10,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.6161,4.6776,-0.3281,negatif,negatif,1.0,0.0,0.0
1278821205,2025-12-11,202512,2025,14,3,-6.5,-2.298850575,BEN,UNKNOWN,BN,8,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.5646,4.3994,-0.1977,negatif,negatif,0.98,0.02,0.0
1278821210,2025-12-11,202512,2025,4,1,7.0,-2.298850575,BEN,UNKNOWN,BN,6,negatif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.5,-2.3506,-0.1242,neutre,negatif,0.97,0.03,0.0
1278822036,2025-12-11,202512,2025,4,1,7.0,-2.298850575,NGA,UNKNOWN,BN,4,negatif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.4135,-2.3506,-0.2212,negatif,negatif,1.0,0.0,0.0
1278828460,2025-12-11,202512,2025,5,1,3.4,-0.268096515,BEN,UNKNOWN,BN,2,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-1.566,-0.0993,neutre,neutre,0.0,1.0,0.0
1278900738,2025-12-12,202512,2025,6,2,6.0,-3.701117318,BEN,UNKNOWN,BN,5,negatif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.4604,-1.1494,-0.2935,negatif,negatif,0.99,0.01,0.0
1278906890,2025-12-12,202512,2025,13,3,-5.8,-2.818991098,UNKNOWN,MIL,BN,10,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.6161,4.3095,-0.2288,negatif,negatif,0.99,0.01,0.0
1278907175,2025-12-12,202512,2025,5,1,3.4,-3.868031854,BEN,UNKNOWN,BN,5,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.4604,0.234,-0.4689,negatif,negatif,1.0,0.0,0.0
1278907178,2025-12-12,202512,2025,19,4,-10.0,-3.868031854,BEN,UNKNOWN,BN,2,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.2823,6.934,-0.3563,negatif,negatif,1.0,0.0,0.0
1278907728,2025-12-12,202512,2025,19,4,-10.0,-3.868031854,NGA,UNKNOWN,BN,2,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.2823,6.934,-0.307,negatif,negatif,1.0,0.0,0.0
1278810451,2025-12-11,202512,2025,7,2,7.4,0.865800866,FRA,UNKNOWN,BN,8,neutre,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.5646,-3.2671,0.1811,positif,neutre,0.0,0.99,0.01
1278916817,2025-12-12,202512,2025,7,2,7.4,0.421940928,FRA,UNKNOWN,BN,8,neutre,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.5646,-3.489,0.0369,neutre,neutre,0.0,1.0,0.0
1278918972,2025-12-12,202512,2025,3,1,4.0,-0.241254524,FRA,UNKNOWN,BN,8,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.5646,-1.8794,-0.0528,neutre,neutre,0.0,1.0,0.0
1278918974,2025-12-12,202512,2025,5,1,3.5,-0.241254524,FRA,UNKNOWN,BN,8,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.5646,-1.6294,0.0741,neutre,neutre,0.0,1.0,0.0
1278786273,2025-12-11,202512,2025,8,2,5.0,-1.355421687,BEN,INS,BN,2,neutre,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-1.8223,-0.2324,negatif,neutre,0.05,0.95,0.0
1278897982,2025-12-12,202512,2025,4,1,1.0,-4.6875,AFR,UNKNOWN,BN,2,negatif,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,1.8438,-0.4337,negatif,negatif,1.0,0.0,0.0
1278844970,2025-12-11,202512,2025,19,4,-9.5,-6.056434962,TGO,UNKNOWN,BN00,6,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.5,7.7782,-0.7152,negatif,negatif,1.0,0.0,0.0
1278786262,2025-12-11,202512,2025,1,1,0.0,-1.355421687,BEN,UNKNOWN,BN,4,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.4135,0.6777,-0.0503,neutre,neutre,0.0,1.0,0.0
1278786264,2025-12-11,202512,2025,1,1,0.4,-1.355421687,BEN,UNKNOWN,BN,1,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.1781,0.4777,-0.1562,negatif,neutre,0.0,1.0,0.0
1278891371,2025-12-12,202512,2025,19,4,-10.0,-2.791315906,BEN,INS,BN,16,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.728,6.3957,-0.1776,negatif,negatif,1.0,0.0,0.0
1278821206,2025-12-11,202512,2025,2,1,3.0,-2.842639594,BEN,UNKNOWN,BN,6,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.5,-0.0787,-0.245,negatif,negatif,1.0,0.0,0.0
1278828461,2025-12-11,202512,2025,5,1,3.4,-0.268096515,BEN,UNKNOWN,BN,2,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-1.566,-0.1247,neutre,neutre,0.0,1.0,0.0
1278828464,2025-12-11,202512,2025,5,1,3.4,-0.268096515,BEN,UNKNOWN,BN,6,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.5,-1.566,0.0872,neutre,neutre,0.0,1.0,0.0
1278918817,2025-12-12,202512,2025,3,1,4.0,-0.241254524,BEN,UNKNOWN,BN,8,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.5646,-1.8794,0.1,neutre,neutre,0.0,1.0,0.0
1278918819,2025-12-12,202512,2025,5,1,3.5,-0.241254524,BEN,UNKNOWN,BN,8,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.5646,-1.6294,0.0465,neutre,neutre,0.0,1.0,0.0
1278895174,2025-12-12,202512,2025,5,1,3.4,-5.930138099,BEN,UNKNOWN,BN,3,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.3562,1.2651,-0.6539,negatif,negatif,1.0,0.0,0.0
1278821212,2025-12-11,202512,2025,4,1,7.0,-2.842639594,BEN,GOV,BN,2,negatif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-2.0787,-0.3087,negatif,negatif,0.98,0.02,0.0
1278821213,2025-12-11,202512,2025,4,1,7.0,-2.842639594,BEN,GOV,BN,6,negatif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.5,-2.0787,-0.2726,negatif,negatif,0.98,0.02,0.0
1278786263,2025-12-11,202512,2025,1,1,0.0,-1.355421687,BEN,UNKNOWN,BN,1,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.1781,0.6777,-0.1918,negatif,neutre,0.0,1.0,0.0
1278786271,2025-12-11,202512,2025,1,1,0.0,-1.355421687,BEN,GOV,BN,6,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.5,0.6777,-0.0002,neutre,neutre,0.0,1.0,0.0
1278848289,2025-12-11,202512,2025,4,1,1.0,-5.549132948,BEN,UNKNOWN,BN,10,negatif,neutre,cooperation,sud_centre,0,Evenements neutres,0.6161,2.2746,-0.5434,negatif,negatif,1.0,0.0,0.0
1278808769,2025-12-11,202512,2025,1,1,0.0,-2.482269504,BEN,UNKNOWN,BN,1,negatif,neutre,cooperation,sud_centre,0,Evenements neutres,0.1781,1.2411,-0.4645,negatif,negatif,1.0,0.0,0.0
1278808770,2025-12-11,202512,2025,4,1,7.0,-2.482269504,BEN,UNKNOWN,BN,7,negatif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.5343,-2.2589,-0.2211,negatif,negatif,0.98,0.02,0.0
1278874943,2025-12-12,202512,2025,4,1,1.9,1.154956689,BEN,UNKNOWN,BN,1,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.1781,-0.3725,0.0876,neutre,neutre,0.0,1.0,0.0
1278874944,2025-12-12,202512,2025,4,1,2.8,1.154956689,BEN,UNKNOWN,BN,2,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-0.8225,0.1095,neutre,neutre,0.0,1.0,0.0
1278911993,2025-12-12,202512,2025,1,1,0.0,-0.410396717,BEN,GOV,BN,8,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.5646,0.2052,-0.0705,neutre,neutre,0.0,1.0,0.0
1278898013,2025-12-12,202512,2025,4,1,1.0,-4.6875,BEN,UNKNOWN,BN,2,negatif,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,1.8438,-0.4042,negatif,negatif,1.0,0.0,0.0
1241151781,2025-04-30,202504,2025,5,1,3.5,-2.409638554,BEN,UNKNOWN,BN,3,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.3562,-0.5452,-0.1514,negatif,negatif,0.91,0.05,0.04
1241148001,2025-04-30,202504,2025,12,3,-4.0,-5.309734513,BEN,UNKNOWN,BN,1,negatif,tres_instable,cooperation,sud_centre,1,Conflits et tensions,0.1781,4.6549,-0.5083,negatif,negatif,1.0,0.0,0.0
1241108423,2025-04-30,202504,2025,3,1,4.0,-0.840336134,BEN,UNKNOWN,BN,3,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.3562,-1.5798,-0.1112,neutre,neutre,0.0,1.0,0.0
1241067511,2025-04-30,202504,2025,5,1,3.4,5.299539171,BEN,UNKNOWN,BN,2,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,0.9498,0.5266,positif,positif,0.0,0.0,1.0
1241108427,2025-04-30,202504,2025,3,1,4.0,-0.840336134,BEN,UNKNOWN,BN,1,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.1781,-1.5798,-0.0825,neutre,neutre,0.0,1.0,0.0
1241129230,2025-04-30,202504,2025,2,1,3.4,3.524229075,BEN,EDU,BN,1,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.1781,0.0621,0.2882,positif,positif,0.0,0.0,1.0
1241148002,2025-04-30,202504,2025,1,1,0.0,-5.309734513,BEN,UNKNOWN,BN,10,negatif,neutre,cooperation,sud_centre,0,Evenements neutres,0.6161,2.6549,-0.4847,negatif,negatif,1.0,0.0,0.0
1241148003,2025-04-30,202504,2025,11,3,-2.0,-5.309734513,BEN,UNKNOWN,BN,4,negatif,instable,cooperation,sud_centre,1,Conflits et tensions,0.4135,3.6549,-0.4942,negatif,negatif,1.0,0.0,0.0
1241122545,2025-04-30,202504,2025,19,4,-9.5,-8.074534161,UNKNOWN,GOV,BN,5,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.4604,8.7873,-0.6842,negatif,negatif,1.0,0.0,0.0
1241108428,2025-04-30,202504,2025,3,1,4.0,-0.840336134,BEN,UNKNOWN,BN,1,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.1781,-1.5798,0.0164,neutre,neutre,0.0,1.0,0.0
1241067512,2025-04-30,202504,2025,5,1,3.4,5.299539171,BEN,UNKNOWN,BN,2,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,0.9498,0.4751,positif,positif,0.0,0.0,1.0
1241067648,2025-04-30,202504,2025,5,1,3.4,5.299539171,UNKNOWN,COP,BN,5,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.4604,0.9498,0.5956,positif,positif,0.0,0.0,1.0
1241067672,2025-04-30,202504,2025,5,1,3.4,5.299539171,UNKNOWN,COP,BN,3,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.3562,0.9498,0.4539,positif,positif,0.0,0.0,1.0
1241203726,2025-05-01,202505,2025,1,1,3.4,-5.0,BEN,UNKNOWN,BN,2,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,0.8,-0.4443,negatif,negatif,1.0,0.0,0.0
1241203727,2025-05-01,202505,2025,4,1,1.9,-5.0,BEN,EDU,BN,10,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.6161,1.55,-0.5413,negatif,negatif,1.0,0.0,0.0
1241203728,2025-05-01,202505,2025,19,4,-10.0,-5.0,BEN,EDU,BN,10,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.6161,7.5,-0.5819,negatif,negatif,1.0,0.0,0.0
1241203729,2025-05-01,202505,2025,1,1,0.0,-5.0,BEN,EDU,BN,10,negatif,neutre,cooperation,sud_centre,0,Evenements neutres,0.6161,2.5,-0.4776,negatif,negatif,1.0,0.0,0.0
1241204024,2025-05-01,202505,2025,1,1,-0.4,-5.0,UNKNOWN,GOV,BN,3,negatif,neutre,cooperation,sud_centre,0,Evenements neutres,0.3562,2.7,-0.714,negatif,negatif,1.0,0.0,0.0
1241204087,2025-05-01,202505,2025,4,1,2.8,-5.0,UNKNOWN,HLH,BN,10,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.6161,1.1,-0.6401,negatif,negatif,1.0,0.0,0.0
1241204484,2025-05-01,202505,2025,19,4,-10.0,-5.0,UNKNOWN,UAF,BN,2,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.2823,7.5,-0.5142,negatif,negatif,1.0,0.0,0.0
1241106119,2025-04-30,202504,2025,4,1,1.0,-0.95524957,BEN,UNKNOWN,BN,10,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.6161,-0.0224,-0.0889,neutre,neutre,0.0,1.0,0.0
1241068173,2025-04-30,202504,2025,4,1,5.0,5.299539171,JPN,UNKNOWN,BN,10,positif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.6161,0.1498,0.5004,positif,positif,0.0,0.0,1.0
1241106548,2025-04-30,202504,2025,4,1,1.0,-1.06616944,UNKNOWN,GOV,BN,18,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.7566,0.0331,-0.233,negatif,neutre,0.0,1.0,0.0
1241127162,2025-04-30,202504,2025,6,2,6.0,0.289855072,YEM,UNKNOWN,BN,2,neutre,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-2.8551,-0.0364,neutre,neutre,0.01,0.98,0.01
1247219020,2025-06-01,202506,2025,5,1,3.4,-1.636363636,BEN,UNKNOWN,BN,4,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.4135,-0.8818,-0.1323,neutre,neutre,0.0,1.0,0.0
1247219533,2025-06-01,202506,2025,4,1,7.0,-1.636363636,NGA,UNKNOWN,BN,2,neutre,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-2.6818,-0.1171,neutre,neutre,0.0,1.0,0.0
1247125646,2025-05-31,202505,2025,4,1,2.8,-1.01010101,BEN,UNKNOWN,BN,10,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.6161,-0.8949,-0.1023,neutre,neutre,0.0,1.0,0.0
1247125771,2025-05-31,202505,2025,4,1,1.9,-1.01010101,FIN,UNKNOWN,BN,10,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.6161,-0.4449,-0.0085,neutre,neutre,0.0,1.0,0.0
1268472889,2025-10-14,202510,2025,4,1,1.9,2.658486708,BEN,UNKNOWN,BN00,2,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,0.3792,0.2976,positif,positif,0.0,0.01,0.99
1268586192,2025-10-14,202510,2025,4,1,2.8,-4.098360656,BEN,UNKNOWN,BN10,6,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.5,0.6492,-0.4696,negatif,negatif,1.0,0.0,0.0
1268586193,2025-10-14,202510,2025,19,4,-10.0,3.617945007,BEN,UNKNOWN,BN,10,positif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.6161,6.809,0.3394,positif,positif,0.0,0.01,0.99
1268462958,2025-10-14,202510,2025,4,1,1.0,4.081632653,BEN,UNKNOWN,BN,20,positif,neutre,cooperation,sud_centre,0,Evenements neutres,0.7823,1.5408,0.2959,positif,positif,0.0,0.0,1.0
1268511198,2025-10-14,202510,2025,1,1,0.0,0.557620818,BEN,UNKNOWN,BN,4,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.4135,0.2788,0.0471,neutre,neutre,0.0,1.0,0.0
1268511199,2025-10-14,202510,2025,2,1,3.0,0.557620818,BEN,UNKNOWN,BN,2,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-1.2212,0.1447,neutre,neutre,0.0,1.0,0.0
1268511200,2025-10-14,202510,2025,5,1,3.4,0.557620818,BEN,UNKNOWN,BN,4,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.4135,-1.4212,0.1106,neutre,neutre,0.0,1.0,0.0
1268526358,2025-10-14,202510,2025,4,1,2.8,-8.284023669,UNKNOWN,UNKNOWN,BN,1,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.1781,2.742,-0.7162,negatif,negatif,1.0,0.0,0.0
1268522496,2025-10-14,202510,2025,2,1,3.0,-1.08892922,UNKNOWN,COP,BN,10,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.6161,-0.9555,-0.1331,neutre,neutre,0.01,0.99,0.0
1268590674,2025-10-14,202510,2025,5,1,3.4,-0.374531835,BEN,UNKNOWN,BN,2,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-1.5127,0.0702,neutre,neutre,0.0,1.0,0.0
1268591017,2025-10-14,202510,2025,5,1,3.4,-0.374531835,UNKNOWN,GOV,BN,2,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-1.5127,-0.0529,neutre,neutre,0.0,1.0,0.0
1268483310,2025-10-14,202510,2025,17,4,-5.0,-0.4048583,UNKNOWN,JUD,BN,10,neutre,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.6161,2.7024,0.0772,neutre,neutre,0.0,1.0,0.0
1268472706,2025-10-14,202510,2025,4,1,2.8,2.658486708,UNKNOWN,UNKNOWN,BN00,2,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-0.0708,0.2641,positif,positif,0.0,0.0,1.0
1268472890,2025-10-14,202510,2025,4,1,1.9,2.658486708,BEN,UNKNOWN,BN00,2,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,0.3792,0.3224,positif,positif,0.0,0.0,1.0
1268472891,2025-10-14,202510,2025,4,1,2.8,2.658486708,BEN,UNKNOWN,BN00,2,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-0.0708,0.3839,positif,positif,0.0,0.0,1.0
1268473258,2025-10-14,202510,2025,4,1,1.9,2.658486708,UNKNOWN,GOV,BN00,2,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,0.3792,0.2504,positif,positif,0.0,0.0,1.0
1268473259,2025-10-14,202510,2025,4,1,2.8,2.658486708,UNKNOWN,GOV,BN00,2,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-0.0708,0.2833,positif,positif,0.0,0.0,1.0
1268586089,2025-10-14,202510,2025,4,1,1.9,-4.098360656,UNKNOWN,UNKNOWN,BN07,6,negatif,stable,cooperation,sud_centre,0,Evenements neutres,0.5,1.0992,-0.3067,negatif,negatif,1.0,0.0,0.0
1268586091,2025-10-14,202510,2025,17,4,-5.0,-4.098360656,UNKNOWN,UNKNOWN,BN07,2,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.2823,4.5492,-0.4205,negatif,negatif,1.0,0.0,0.0
1268586090,2025-10-14,202510,2025,17,4,-5.0,-4.098360656,UNKNOWN,UNKNOWN,BN10,6,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.5,4.5492,-0.5155,negatif,negatif,1.0,0.0,0.0
1242124115,2025-05-06,202505,2025,12,3,-4.0,3.492647059,BEN,UNKNOWN,BN,3,positif,tres_instable,cooperation,sud_centre,1,Conflits et tensions,0.3562,3.7463,0.5207,positif,positif,0.0,0.0,1.0
1242132844,2025-05-06,202505,2025,3,1,4.0,1.758499414,BEN,UNKNOWN,BN,4,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.4135,-1.1208,0.1383,neutre,neutre,0.0,1.0,0.0
1242221977,2025-05-07,202505,2025,5,1,3.4,2.31092437,BEN,UNKNOWN,BN,2,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-0.5445,0.2438,positif,positif,0.0,0.0,1.0
1242221979,2025-05-07,202505,2025,1,1,0.0,2.31092437,BEN,LEG,BN,1,positif,neutre,cooperation,sud_centre,0,Evenements neutres,0.1781,1.1555,0.3236,positif,positif,0.0,0.0,1.0
1242221980,2025-05-07,202505,2025,12,3,-4.0,2.31092437,BEN,LEG,BN,1,positif,tres_instable,cooperation,sud_centre,1,Conflits et tensions,0.1781,3.1555,0.1824,positif,positif,0.0,0.04,0.96
1242128976,2025-05-06,202505,2025,17,4,-5.0,1.825557809,BEN,UNKNOWN,BN,8,neutre,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.5646,3.4128,0.1019,neutre,neutre,0.0,0.96,0.04
1242077880,2025-05-06,202505,2025,2,1,3.0,8.35443038,USA,UNKNOWN,BN,6,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.5,2.6772,0.8557,positif,positif,0.0,0.0,1.0
1242124116,2025-05-06,202505,2025,12,3,-4.0,3.492647059,BEN,UNKNOWN,BN,1,positif,tres_instable,cooperation,sud_centre,1,Conflits et tensions,0.1781,3.7463,0.2058,positif,positif,0.0,0.03,0.97
1242132845,2025-05-06,202505,2025,5,1,3.4,1.758499414,BEN,UNKNOWN,BN,2,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-0.8208,0.1528,positif,neutre,0.0,1.0,0.0
1242132846,2025-05-06,202505,2025,4,1,7.0,1.758499414,BEN,UNKNOWN,BN,4,neutre,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.4135,-2.6208,0.1955,positif,neutre,0.0,0.99,0.01
1242133304,2025-05-06,202505,2025,4,1,7.0,1.758499414,UNKNOWN,GOV,BN,4,neutre,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.4135,-2.6208,0.1543,positif,neutre,0.0,0.99,0.01
1242133692,2025-05-06,202505,2025,12,3,-4.0,1.758499414,UNKNOWN,LEG,BN,4,neutre,tres_instable,cooperation,sud_centre,1,Conflits et tensions,0.4135,2.8792,0.0524,neutre,neutre,0.0,1.0,0.0
1242107889,2025-05-06,202505,2025,1,1,0.0,4.914004914,UNKNOWN,GOV,BN,20,positif,neutre,cooperation,sud_centre,0,Evenements neutres,0.7823,2.457,0.6189,positif,positif,0.0,0.0,1.0
1242070679,2025-04-29,202504,2025,1,1,0.0,-0.617283951,FIN,UNKNOWN,BN,1,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.1781,0.3086,-0.0534,neutre,neutre,0.0,1.0,0.0
1242071308,2025-05-06,202505,2025,4,1,1.9,-0.617283951,FIN,UNKNOWN,BN,10,neutre,stable,cooperation,sud_centre,0,Evenements neutres,0.6161,-0.6414,0.0528,neutre,neutre,0.0,1.0,0.0
1242221978,2025-05-07,202505,2025,4,1,2.8,2.31092437,BEN,UNKNOWN,BN,2,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-0.2445,0.2103,positif,positif,0.0,0.01,0.99
1242222626,2025-05-07,202505,2025,1,1,0.0,2.31092437,UNKNOWN,LEG,BN,1,positif,neutre,cooperation,sud_centre,0,Evenements neutres,0.1781,1.1555,0.1607,positif,positif,0.0,0.01,0.99
1242222627,2025-05-07,202505,2025,12,3,-4.0,2.31092437,UNKNOWN,LEG,BN,1,positif,tres_instable,cooperation,sud_centre,1,Conflits et tensions,0.1781,3.1555,0.2526,positif,positif,0.0,0.03,0.97
1242222821,2025-05-07,202505,2025,1,1,0.0,2.31092437,UNKNOWN,OPP,BN,2,positif,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,1.1555,0.2138,positif,positif,0.0,0.02,0.98
1242222822,2025-05-07,202505,2025,4,1,1.9,2.31092437,UNKNOWN,OPP,BN,2,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,0.2055,0.1369,neutre,positif,0.0,0.01,0.99
1242222823,2025-05-07,202505,2025,1,1,0.0,2.31092437,UNKNOWN,OPP,BN,2,positif,neutre,cooperation,sud_centre,0,Evenements neutres,0.2823,1.1555,0.3487,positif,positif,0.0,0.0,1.0
1242198004,2025-05-07,202505,2025,19,4,-10.0,-7.094594595,UNKNOWN,COP,BN,10,negatif,tres_instable,conflit,sud_centre,1,Conflits et tensions,0.6161,8.5473,-0.7592,negatif,negatif,1.0,0.0,0.0
1242209018,2025-05-07,202505,2025,1,1,0.0,5.829596413,BEN,UNKNOWN,BN,4,positif,neutre,cooperation,sud_centre,0,Evenements neutres,0.4135,2.9148,0.4357,positif,positif,0.0,0.0,1.0
1242209955,2025-05-07,202505,2025,5,1,3.4,5.829596413,UNKNOWN,JUD,BN,2,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,1.2148,0.6892,positif,positif,0.0,0.0,1.0
1242210166,2025-05-07,202505,2025,5,1,3.4,5.829596413,NGA,UNKNOWN,BN,4,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.4135,1.2148,0.5426,positif,positif,0.0,0.0,1.0
1242210167,2025-05-07,202505,2025,7,2,7.0,5.829596413,NGA,UNKNOWN,BN,4,positif,tres_stable,cooperation,sud_centre,0,Evenements neutres,0.4135,-0.5852,0.5343,positif,positif,0.0,0.0,1.0
1242210961,2025-05-07,202505,2025,5,1,3.4,5.829596413,USA,GOV,BN,2,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,1.2148,0.4417,positif,positif,0.0,0.0,1.0
1242070680,2025-04-29,202504,2025,1,1,0.0,-0.617283951,FIN,UNKNOWN,BN,6,neutre,neutre,cooperation,sud_centre,0,Evenements neutres,0.5,0.3086,0.0775,neutre,neutre,0.0,1.0,0.0
1242222757,2025-05-07,202505,2025,5,1,3.4,3.272727273,NGA,UNKNOWN,BN,2,positif,stable,cooperation,sud_centre,0,Evenements neutres,0.2823,-0.0636,0.2241,positif,positif,0.0,0.0,1.0
