GLOBALEVENTID,SQLDATE,MONTHYEAR,YEAR,EventRootCode,QuadClass,GoldsteinScale,AvgTone,Actor1CountryCode,Actor1Type1Code,ActionGeo_ADM1Code,NumMentions,NumArticles,sentiment_label,sentiment_binary,sentiment_enc,stability_label,event_polarity,geo_zone,month,media_intensity,tension_score,EventRootCode_enc,Actor1CountryCode_enc,Actor1Type1Code_enc,GoldsteinScale_scaled,AvgTone_scaled,NumMentions_scaled,cluster_id,cluster_name
1231521790,2025-03-12,202503,2025,05,1,8.0,2.234636872,BEN,UNKNOWN,BN,10,10,positif,1,2,tres_stable,cooperation,sud_centre,3,0.6161,-2.8827,4,5,25,1.6189037622303135,0.749091699151912,1.1649307575057584,0,Evenements neutres
1250688574,2025-07-07,202507,2025,04,1,2.8,-2.401746725,BEN,UNKNOWN,BN18,10,10,negatif,0,0,stable,cooperation,sud_centre,7,0.6161,-0.1991,3,5,25,0.4878502887733861,-0.25489696572380355,1.1649307575057584,0,Evenements neutres
1250617382,2025-07-07,202507,2025,02,1,3.0,4.912280702,BEN,UNKNOWN,BN,2,2,positif,1,2,stable,cooperation,sud_centre,7,0.2823,0.9561,1,5,25,0.5313523454448064,1.3289238026978512,-0.8103806064252487,0,Evenements neutres
1250617383,2025-07-07,202507,2025,05,1,3.4,0.243902439,BEN,UNKNOWN,BN,6,4,neutre,1,1,stable,cooperation,sud_centre,7,0.5,-1.578,4,5,25,0.6183564587876469,0.31800683231668314,0.17727507554025476,0,Evenements neutres
1250680428,2025-07-07,202507,2025,01,1,0.0,-7.692307692,BEN,UNKNOWN,BN,2,2,negatif,0,0,neutre,cooperation,sud_centre,7,0.2823,3.8462,0,5,25,-0.1211785046264978,-1.4005448894932795,-0.8103806064252487,0,Evenements neutres
1250704146,2025-07-06,202507,2025,07,2,7.0,5.414012739,BEN,UNKNOWN,BN,10,10,positif,1,2,tres_stable,cooperation,sud_centre,7,0.6161,-0.793,6,5,25,1.401393478873212,1.4375716890114312,1.1649307575057584,0,Evenements neutres
1250613112,2025-07-07,202507,2025,02,1,3.4,1.819560273,BEN,UNKNOWN,BN,4,4,neutre,1,1,stable,cooperation,sud_centre,7,0.4135,-0.7902,1,5,25,0.6183564587876469,0.6592086703359159,-0.316552765442497,0,Evenements neutres
1250613113,2025-07-07,202507,2025,05,1,3.4,1.819560273,BEN,UNKNOWN,BN,2,2,neutre,1,1,stable,cooperation,sud_centre,7,0.2823,-0.7902,4,5,25,0.6183564587876469,0.6592086703359159,-0.8103806064252487,0,Evenements neutres
1250617384,2025-07-07,202507,2025,01,1,0.0,4.912280702,BEN,UNKNOWN,BN,2,2,positif,1,2,neutre,cooperation,sud_centre,7,0.2823,2.4561,0,5,25,-0.1211785046264978,1.3289238026978512,-0.8103806064252487,0,Evenements neutres
1250617741,2025-07-07,202507,2025,05,1,3.5,0.243902439,UNKNOWN,GOV,BN,2,2,neutre,1,1,stable,cooperation,sud_centre,7,0.2823,-1.628,4,76,7,0.6401074871233571,0.31800683231668314,-0.8103806064252487,0,Evenements neutres
1250618151,2025-07-07,202507,2025,03,1,4.0,4.98960499,NGA,UNKNOWN,BN,1,1,positif,1,2,stable,cooperation,sud_centre,7,0.1781,0.4948,2,56,25,0.7488626288019078,1.3456680403234476,-1.0572945269166245,0,Evenements neutres
1250680429,2025-07-07,202507,2025,01,1,0.0,-7.692307692,BEN,UNKNOWN,BN,2,2,negatif,0,0,neutre,cooperation,sud_centre,7,0.2823,3.8462,0,5,25,-0.1211785046264978,-1.4005448894932795,-0.8103806064252487,0,Evenements neutres
1250704321,2025-07-07,202507,2025,02,1,3.4,5.414012739,BEN,UNKNOWN,BN,2,2,positif,1,2,stable,cooperation,sud_centre,7,0.2823,1.007,1,5,25,0.6183564587876469,1.4375716890114312,-0.8103806064252487,0,Evenements neutres
1250709684,2025-07-07,202507,2025,04,1,2.8,0.0,BEN,UNKNOWN,BN,2,2,neutre,1,1,stable,cooperation,sud_centre,7,0.2823,-1.4,3,5,25,0.4878502887733861,0.26519082195680077,-0.8103806064252487,0,Evenements neutres
1250710831,2025-07-07,202507,2025,04,1,1.9,0.0,SEN,UNKNOWN,BN,2,2,neutre,1,1,stable,cooperation,sud_centre,7,0.2823,-0.95,3,65,25,0.2920910337519948,0.26519082195680077,-0.8103806064252487,0,Evenements neutres
1250710832,2025-07-07,202507,2025,04,1,1.9,0.0,SEN,UNKNOWN,BN,8,8,neutre,1,1,stable,cooperation,sud_centre,7,0.5646,-0.95,3,65,25,0.2920910337519948,0.26519082195680077,0.6711029165230065,0,Evenements neutres
1250688483,2025-07-07,202507,2025,04,1,1.9,-2.401746725,UNKNOWN,UNKNOWN,BN18,10,10,negatif,0,0,stable,cooperation,sud_centre,7,0.6161,0.2509,3,76,25,0.2920910337519948,-0.25489696572380355,1.1649307575057584,0,Evenements neutres
1250709685,2025-07-07,202507,2025,04,1,2.8,0.0,BEN,UNKNOWN,BN,8,8,neutre,1,1,stable,cooperation,sud_centre,7,0.5646,-1.4,3,5,25,0.4878502887733861,0.26519082195680077,0.6711029165230065,0,Evenements neutres
1280049299,2025-12-19,202512,2025,17,4,-5.0,-4.897595726,BEN,GOV,BN,3,3,negatif,0,0,tres_instable,conflit,sud_centre,12,0.3562,4.9488,16,5,7,-1.2087299214120049,-0.7953621912212739,-0.5634666859338728,1,Conflits et tensions
1280145286,2025-12-19,202512,2025,02,1,3.4,-5.714285714,BEN,GOV,BN,3,3,negatif,0,0,stable,cooperation,sud_centre,12,0.3562,1.1571,1,5,7,0.6183564587876469,-0.9722128493937419,-0.5634666859338728,0,Evenements neutres
1280079380,2025-12-19,202512,2025,11,3,-2.0,-5.476190476,BEN,UNKNOWN,BN,4,4,negatif,0,0,instable,cooperation,sud_centre,12,0.4135,3.7381,10,5,25,-0.5561990713407007,-0.9206543631055149,-0.316552765442497,1,Conflits et tensions
1280079381,2025-12-19,202512,2025,17,4,-5.0,-5.476190476,BEN,UNKNOWN,BN,4,4,negatif,0,0,tres_instable,conflit,sud_centre,12,0.4135,5.2381,16,5,25,-1.2087299214120049,-0.9206543631055149,-0.316552765442497,1,Conflits et tensions
1280073394,2025-12-19,202512,2025,02,1,3.0,0.0,BEN,UNKNOWN,BN,8,4,neutre,1,1,stable,cooperation,sud_centre,12,0.5646,-1.5,1,5,25,0.5313523454448064,0.26519082195680077,0.6711029165230065,0,Evenements neutres
1280032757,2025-12-19,202512,2025,04,1,2.8,5.072463768,BEN,UNKNOWN,BN,4,4,positif,1,2,stable,cooperation,sud_centre,12,0.4135,1.1362,3,5,25,0.4878502887733861,1.363610747641988,-0.316552765442497,0,Evenements neutres
1280032482,2025-12-19,202512,2025,04,1,1.9,5.072463768,UNKNOWN,UNKNOWN,BN,4,4,positif,1,2,stable,cooperation,sud_centre,12,0.4135,1.5862,3,76,25,0.2920910337519948,1.363610747641988,-0.316552765442497,0,Evenements neutres
1280049297,2025-12-19,202512,2025,17,4,-5.0,-4.897595726,BEN,UNKNOWN,BN,2,2,negatif,0,0,tres_instable,conflit,sud_centre,12,0.2823,4.9488,16,5,25,-1.2087299214120049,-0.7953621912212739,-0.8103806064252487,1,Conflits et tensions
1280065963,2025-12-19,202512,2025,05,1,8.0,4.650092081,BEN,UNKNOWN,BN,2,2,positif,1,2,tres_stable,cooperation,sud_centre,12,0.2823,-1.675,4,5,25,1.6189037622303135,1.2721479993079585,-0.8103806064252487,0,Evenements neutres
1280065966,2025-12-19,202512,2025,04,1,1.9,3.458866862,BEN,UNKNOWN,BN,17,16,positif,1,2,stable,cooperation,sud_centre,12,0.7427,0.7794,3,5,25,0.2920910337519948,1.0141933689007687,2.8933282009453896,0,Evenements neutres
1280065969,2025-12-19,202512,2025,05,1,8.0,4.650092081,BEN,GOV,BN,2,2,positif,1,2,tres_stable,cooperation,sud_centre,12,0.2823,-1.675,4,5,7,1.6189037622303135,1.2721479993079585,-0.8103806064252487,0,Evenements neutres
1280066517,2025-12-19,202512,2025,04,1,2.8,3.458866862,NGA,UNKNOWN,BN,17,16,positif,1,2,stable,cooperation,sud_centre,12,0.7427,0.3294,3,56,25,0.4878502887733861,1.0141933689007687,2.8933282009453896,0,Evenements neutres
1280066520,2025-12-19,202512,2025,04,1,1.9,2.4,NLD,UNKNOWN,BN,6,6,positif,1,2,stable,cooperation,sud_centre,12,0.5,0.25,3,57,25,0.2920910337519948,0.7849003639500142,0.17727507554025476,0,Evenements neutres
1280126372,2025-12-19,202512,2025,02,1,3.0,-5.720823799,BEN,UNKNOWN,BN,5,5,negatif,0,0,stable,cooperation,sud_centre,12,0.4604,1.3604,1,5,25,0.5313523454448064,-0.9736286432107679,-0.0696388449511211,0,Evenements neutres
1280126373,2025-12-19,202512,2025,01,1,-0.4,-5.720823799,BEN,GOV,BN,10,10,negatif,0,0,neutre,cooperation,sud_centre,12,0.6161,3.0604,0,5,7,-0.20818261796933837,-0.9736286432107679,1.1649307575057584,0,Evenements neutres
1280126374,2025-12-19,202512,2025,11,3,-2.0,-5.720823799,BEN,GOV,BN,10,10,negatif,0,0,instable,cooperation,sud_centre,12,0.6161,3.8604,10,5,7,-0.5561990713407007,-0.9736286432107679,1.1649307575057584,1,Conflits et tensions
1280124526,2025-12-19,202512,2025,15,4,-7.2,-1.414141414,UNKNOWN,GOV,BN,6,6,neutre,1,1,tres_instable,conflit,sud_centre,12,0.5,4.3071,14,76,7,-1.6872525447976279,-0.04103533911968886,0.17727507554025476,1,Conflits et tensions
1280145284,2025-12-19,202512,2025,01,1,0.4,-5.714285714,BEN,UNKNOWN,BN,2,2,negatif,0,0,neutre,cooperation,sud_centre,12,0.2823,2.6571,0,5,25,-0.03417439128365724,-0.9722128493937419,-0.8103806064252487,0,Evenements neutres
1280145285,2025-12-19,202512,2025,05,1,3.4,-5.714285714,BEN,UNKNOWN,BN,2,2,negatif,0,0,stable,cooperation,sud_centre,12,0.2823,1.1571,4,5,25,0.6183564587876469,-0.9722128493937419,-0.8103806064252487,0,Evenements neutres
1280145287,2025-12-19,202512,2025,02,1,3.4,-5.714285714,BEN,GOV,BN,2,2,negatif,0,0,stable,cooperation,sud_centre,12,0.2823,1.1571,1,5,7,0.6183564587876469,-0.9722128493937419,-0.8103806064252487,0,Evenements neutres
1280142544,2025-12-19,202512,2025,05,1,3.4,-2.325581395,BEN,UNKNOWN,BN,10,10,negatif,0,0,stable,cooperation,sud_centre,12,0.6161,-0.5372,4,5,25,0.6183564587876469,-0.23840369540294434,1.1649307575057584,0,Evenements neutres
1280079471,2025-12-19,202512,2025,17,4,-5.0,-5.476190476,UNKNOWN,COP,BN,9,7,negatif,0,0,tres_instable,conflit,sud_centre,12,0.5916,5.2381,16,76,2,-1.2087299214120049,-0.9206543631055149,0.9180168370143824,1,Conflits et tensions
1280072486,2025-12-19,202512,2025,04,1,1.0,-2.953586498,BEN,GOV,BN,2,2,negatif,0,0,neutre,cooperation,sud_centre,12,0.2823,0.9768,3,5,7,0.0963317787306036,-0.3743954639235822,-0.8103806064252487,0,Evenements neutres
1280075188,2025-12-19,202512,2025,01,1,0.0,-0.829875519,BEN,UNKNOWN,BN,10,10,neutre,1,1,neutre,cooperation,sud_centre,12,0.6161,0.4149,0,5,25,-0.1211785046264978,0.0854848945022715,1.1649307575057584,0,Evenements neutres
1280105331,2025-12-19,202512,2025,11,3,-2.0,-3.401360544,BEN,OPP,BN,10,10,negatif,0,0,instable,cooperation,sud_centre,12,0.6161,2.7007,10,5,19,-0.5561990713407007,-0.47135898240821056,1.1649307575057584,1,Conflits et tensions
1280104350,2025-12-19,202512,2025,19,4,-10.0,-5.096839959,BEN,UNKNOWN,BN,2,2,negatif,0,0,tres_instable,conflit,sud_centre,12,0.2823,7.5484,18,5,25,-2.2962813381975122,-0.8385076616701154,-0.8103806064252487,1,Conflits et tensions
1280099132,2025-12-19,202512,2025,01,1,0.0,3.880597015,UNKNOWN,GOV,BN,1,1,positif,1,2,neutre,cooperation,sud_centre,12,0.1781,1.9403,0,76,7,-0.1211785046264978,1.1055171958425847,-1.0572945269166245,0,Evenements neutres
1280099133,2025-12-19,202512,2025,05,1,3.4,3.880597015,UNKNOWN,GOV,BN,1,1,positif,1,2,stable,cooperation,sud_centre,12,0.1781,0.2403,4,76,7,0.6183564587876469,1.1055171958425847,-1.0572945269166245,0,Evenements neutres
1280099134,2025-12-19,202512,2025,01,1,0.0,3.880597015,UNKNOWN,GOV,BN,1,1,positif,1,2,neutre,cooperation,sud_centre,12,0.1781,1.9403,0,76,7,-0.1211785046264978,1.1055171958425847,-1.0572945269166245,0,Evenements neutres
1280099135,2025-12-19,202512,2025,05,1,3.4,3.880597015,UNKNOWN,GOV,BN,6,6,positif,1,2,stable,cooperation,sud_centre,12,0.5,0.2403,4,76,7,0.6183564587876469,1.1055171958425847,0.17727507554025476,0,Evenements neutres
1280079620,2025-12-19,202512,2025,03,1,4.0,-5.476190476,FRA,UNKNOWN,BN,2,2,negatif,0,0,stable,cooperation,sud_centre,12,0.2823,0.7381,2,25,25,0.7488626288019078,-0.9206543631055149,-0.8103806064252487,0,Evenements neutres
1280124527,2025-12-19,202512,2025,15,4,-7.2,-1.414141414,UNKNOWN,GOV,BN,4,4,neutre,1,1,tres_instable,conflit,sud_centre,12,0.4135,4.3071,14,76,7,-1.6872525447976279,-0.04103533911968886,-0.316552765442497,1,Conflits et tensions
1280113608,2025-12-19,202512,2025,05,1,3.4,-3.96039604,FRA,UNKNOWN,BN,1,1,negatif,0,0,stable,cooperation,sud_centre,12,0.1781,0.2802,4,25,25,0.6183564587876469,-0.5924156830682559,-1.0572945269166245,0,Evenements neutres
1280079382,2025-12-19,202512,2025,03,1,4.0,-5.476190476,BEN,UNKNOWN,BN,2,2,negatif,0,0,stable,cooperation,sud_centre,12,0.2823,0.7381,2,5,25,0.7488626288019078,-0.9206543631055149,-0.8103806064252487,0,Evenements neutres
1280079384,2025-12-19,202512,2025,10,3,-5.0,-5.476190476,BEN,UNKNOWN,BN,4,4,negatif,0,0,tres_instable,cooperation,sud_centre,12,0.4135,5.2381,9,5,25,-1.2087299214120049,-0.9206543631055149,-0.316552765442497,1,Conflits et tensions
1280079385,2025-12-19,202512,2025,13,3,-7.0,-5.476190476,BEN,UNKNOWN,BN,4,4,negatif,0,0,tres_instable,conflit,sud_centre,12,0.4135,6.2381,12,5,25,-1.6437504881262075,-0.9206543631055149,-0.316552765442497,1,Conflits et tensions
1280065968,2025-12-19,202512,2025,04,1,2.8,2.4,BEN,UNKNOWN,BN,2,2,positif,1,2,stable,cooperation,sud_centre,12,0.2823,-0.2,3,5,25,0.4878502887733861,0.7849003639500142,-0.8103806064252487,0,Evenements neutres
1280106230,2025-12-19,202512,2025,01,1,0.0,-1.820546164,BEN,UNKNOWN,BN,1,1,neutre,1,1,neutre,cooperation,sud_centre,12,0.1781,0.9103,0,5,25,-0.1211785046264978,-0.12904051682234155,-1.0572945269166245,0,Evenements neutres
1280106232,2025-12-19,202512,2025,11,3,-2.0,-1.820546164,BEN,UNKNOWN,BN,1,1,neutre,1,1,instable,cooperation,sud_centre,12,0.1781,1.9103,10,5,25,-0.5561990713407007,-0.12904051682234155,-1.0572945269166245,1,Conflits et tensions
1280065967,2025-12-19,202512,2025,04,1,2.8,2.4,BEN,UNKNOWN,BN,4,4,positif,1,2,stable,cooperation,sud_centre,12,0.4135,-0.2,3,5,25,0.4878502887733861,0.7849003639500142,-0.316552765442497,0,Evenements neutres
1280104351,2025-12-19,202512,2025,19,4,-10.0,-5.096839959,BEN,UNKNOWN,BN,3,3,negatif,0,0,tres_instable,conflit,sud_centre,12,0.3562,7.5484,18,5,25,-2.2962813381975122,-0.8385076616701154,-0.5634666859338728,1,Conflits et tensions
1218521770,2025-01-02,202501,2025,02,1,3.0,1.096491228,BEN,UNKNOWN,BN00,10,10,neutre,1,1,stable,cooperation,sud_centre,1,0.6161,-0.9518,1,5,25,0.5313523454448064,0.5026312194165742,1.1649307575057584,0,Evenements neutres
1218521771,2025-01-02,202501,2025,04,1,1.0,1.096491228,BEN,UNKNOWN,BN00,10,10,neutre,1,1,neutre,cooperation,sud_centre,1,0.6161,0.0482,3,5,25,0.0963317787306036,0.5026312194165742,1.1649307575057584,0,Evenements neutres
1218578906,2025-01-02,202501,2025,11,3,-2.0,-7.462686567,BEN,UNKNOWN,BN,6,4,negatif,0,0,instable,cooperation,sud_centre,1,0.5,4.7313,10,5,25,-0.5561990713407007,-1.350821435449231,0.17727507554025476,1,Conflits et tensions
1218586154,2025-01-02,202501,2025,11,3,-2.0,-8.885017422,BEN,UNKNOWN,BN,2,2,negatif,0,0,instable,cooperation,sud_centre,1,0.2823,5.4425,10,5,25,-0.5561990713407007,-1.6588209842887585,-0.8103806064252487,1,Conflits et tensions
1218577995,2025-01-02,202501,2025,04,1,2.8,0.0,BEN,UNKNOWN,BN,10,10,neutre,1,1,stable,cooperation,sud_centre,1,0.6161,-1.4,3,5,25,0.4878502887733861,0.26519082195680077,1.1649307575057584,0,Evenements neutres
1218505537,2025-01-02,202501,2025,04,1,1.0,1.801801802,BEN,UNKNOWN,BN,10,10,neutre,1,1,neutre,cooperation,sud_centre,1,0.6161,0.4009,3,5,25,0.0963317787306036,0.6553631508234535,1.1649307575057584,0,Evenements neutres
1218577904,2025-01-02,202501,2025,04,1,1.9,0.0,UNKNOWN,UNKNOWN,BN,10,10,neutre,1,1,stable,cooperation,sud_centre,1,0.6161,-0.95,3,76,25,0.2920910337519948,0.26519082195680077,1.1649307575057584,0,Evenements neutres
1218505414,2025-01-02,202501,2025,02,1,3.0,1.801801802,UNKNOWN,UNKNOWN,BN,10,10,neutre,1,1,stable,cooperation,sud_centre,1,0.6161,-0.5991,1,76,25,0.5313523454448064,0.6553631508234535,1.1649307575057584,0,Evenements neutres
1218505415,2025-01-02,202501,2025,04,1,1.0,1.801801802,UNKNOWN,UNKNOWN,BN,10,10,neutre,1,1,neutre,cooperation,sud_centre,1,0.6161,0.4009,3,76,25,0.0963317787306036,0.6553631508234535,1.1649307575057584,0,Evenements neutres
1218578907,2025-01-02,202501,2025,19,4,-10.0,-7.462686567,BEN,UNKNOWN,BN,2,2,negatif,0,0,tres_instable,conflit,sud_centre,1,0.2823,8.7313,18,5,25,-2.2962813381975122,-1.350821435449231,-0.8103806064252487,1,Conflits et tensions
1218592660,2025-01-02,202501,2025,01,1,-2.0,-10.0,BEN,UNKNOWN,BN,3,3,negatif,0,0,instable,cooperation,sud_centre,1,0.3562,6.0,0,5,25,-0.5561990713407007,-1.9002656030149216,-0.5634666859338728,0,Evenements neutres
1218586155,2025-01-02,202501,2025,11,3,-2.0,-8.885017422,BEN,UNKNOWN,BN,2,2,negatif,0,0,instable,cooperation,sud_centre,1,0.2823,5.4425,10,5,25,-0.5561990713407007,-1.6588209842887585,-0.8103806064252487,1,Conflits et tensions
1218586156,2025-01-02,202501,2025,01,1,0.0,-8.885017422,BEN,UNKNOWN,BN,2,2,negatif,0,0,neutre,cooperation,sud_centre,1,0.2823,4.4425,0,5,25,-0.1211785046264978,-1.6588209842887585,-0.8103806064252487,0,Evenements neutres
1218586157,2025-01-02,202501,2025,11,3,-2.0,-8.885017422,BEN,MED,BN,3,3,negatif,0,0,instable,cooperation,sud_centre,1,0.3562,5.4425,10,5,15,-0.5561990713407007,-1.6588209842887585,-0.5634666859338728,1,Conflits et tensions
1218588274,2025-01-02,202501,2025,11,3,-2.0,-7.534246575,BEN,UNKNOWN,BN,3,3,negatif,0,0,instable,cooperation,sud_centre,1,0.3562,4.7671,10,5,25,-0.5561990713407007,-1.3663174433586938,-0.5634666859338728,1,Conflits et tensions
1218588644,2025-01-02,202501,2025,01,1,0.0,-7.534246575,UNKNOWN,GOV,BN,4,4,negatif,0,0,neutre,cooperation,sud_centre,1,0.4135,3.7671,0,76,7,-0.1211785046264978,-1.3663174433586938,-0.316552765442497,0,Evenements neutres
1218599415,2025-01-02,202501,2025,17,4,-9.2,-8.860759494,UNKNOWN,COP,BN,4,4,negatif,0,0,tres_instable,conflit,sud_centre,1,0.4135,9.0304,16,76,2,-2.1222731115118307,-1.653568035684348,-0.316552765442497,1,Conflits et tensions
1218599416,2025-01-02,202501,2025,17,4,-5.0,-8.860759494,UNKNOWN,COP,BN,4,4,negatif,0,0,tres_instable,conflit,sud_centre,1,0.4135,6.9304,16,76,2,-1.2087299214120049,-1.653568035684348,-0.316552765442497,1,Conflits et tensions
1218599445,2025-01-02,202501,2025,17,4,-5.0,-8.860759494,UNKNOWN,COP,BN,2,2,negatif,0,0,tres_instable,conflit,sud_centre,1,0.2823,6.9304,16,76,2,-1.2087299214120049,-1.653568035684348,-0.8103806064252487,1,Conflits et tensions
1218515369,2025-01-02,202501,2025,04,1,1.0,-7.894736842,UNKNOWN,GOV,BN,4,4,negatif,0,0,neutre,cooperation,sud_centre,1,0.4135,3.4474,3,76,7,0.0963317787306036,-1.444380039840186,-0.316552765442497,0,Evenements neutres
1218515370,2025-01-02,202501,2025,04,1,1.0,-7.894736842,UNKNOWN,GOV,BN,3,3,negatif,0,0,neutre,cooperation,sud_centre,1,0.3562,3.4474,3,76,7,0.0963317787306036,-1.444380039840186,-0.5634666859338728,0,Evenements neutres
1218550278,2025-01-02,202501,2025,04,1,2.8,-7.246376812,NER,UNKNOWN,BN,2,2,negatif,0,0,stable,cooperation,sud_centre,1,0.2823,2.2232,3,55,25,0.4878502887733861,-1.30398050057435,-0.8103806064252487,0,Evenements neutres
1218550279,2025-01-02,202501,2025,04,1,2.8,-7.246376812,NER,UNKNOWN,BN,8,8,negatif,0,0,stable,cooperation,sud_centre,1,0.5646,2.2232,3,55,25,0.4878502887733861,-1.30398050057435,0.6711029165230065,0,Evenements neutres
1218538436,2025-01-02,202501,2025,08,2,5.0,2.631578947,BEN,UNKNOWN,BN,8,8,positif,1,2,tres_stable,cooperation,sud_centre,1,0.5646,-1.1842,7,5,25,0.9663729121590093,0.8350477758169478,0.6711029165230065,0,Evenements neutres
1218549862,2025-01-02,202501,2025,11,3,-2.0,-7.246376812,BEN,UNKNOWN,BN,2,2,negatif,0,0,instable,cooperation,sud_centre,1,0.2823,4.6232,10,5,25,-0.5561990713407007,-1.30398050057435,-0.8103806064252487,1,Conflits et tensions
1218538437,2025-01-02,202501,2025,08,2,5.0,2.631578947,BEN,UNKNOWN,BN,2,2,positif,1,2,tres_stable,cooperation,sud_centre,1,0.2823,-1.1842,7,5,25,0.9663729121590093,0.8350477758169478,-0.8103806064252487,0,Evenements neutres
1248369192,2025-06-07,202506,2025,11,3,-2.0,-3.910614525,BEN,UNKNOWN,BN,2,2,negatif,0,0,instable,cooperation,sud_centre,6,0.2823,2.9553,10,5,25,-0.5561990713407007,-0.5816357129180983,-0.8103806064252487,1,Conflits et tensions
1248291134,2025-06-06,202506,2025,19,4,-10.0,-4.908565929,BEN,UNKNOWN,BN,5,5,negatif,0,0,tres_instable,conflit,sud_centre,6,0.4604,7.4543,18,5,25,-2.2962813381975122,-0.7977377408782333,-0.0696388449511211,1,Conflits et tensions
1233374642,2025-03-20,202503,2025,01,1,0.0,-5.044510386,BEN,UNKNOWN,BN,2,2,negatif,0,0,neutre,cooperation,sud_centre,3,0.2823,2.5223,0,5,25,-0.1211785046264978,-0.8271759206632275,-0.8103806064252487,0,Evenements neutres
1233374643,2025-03-20,202503,2025,01,1,-0.4,-5.044510386,BEN,UNKNOWN,BN,4,4,negatif,0,0,neutre,cooperation,sud_centre,3,0.4135,2.7223,0,5,25,-0.20818261796933837,-0.8271759206632275,-0.316552765442497,0,Evenements neutres
1233374644,2025-03-20,202503,2025,02,1,3.0,-5.044510386,BEN,UNKNOWN,BN,4,4,negatif,0,0,stable,cooperation,sud_centre,3,0.4135,1.0223,1,5,25,0.5313523454448064,-0.8271759206632275,-0.316552765442497,0,Evenements neutres
1233393936,2025-03-21,202503,2025,04,1,2.8,2.349869452,BEN,UNKNOWN,BN,10,10,positif,1,2,stable,cooperation,sud_centre,3,0.6161,-0.2251,3,5,25,0.4878502887733861,0.7740448122246189,1.1649307575057584,0,Evenements neutres
1233405054,2025-03-21,202503,2025,17,4,-5.0,-9.523809524,BEN,UNKNOWN,BN,4,4,negatif,0,0,tres_instable,conflit,sud_centre,3,0.4135,7.2619,16,5,25,-1.2087299214120049,-1.7971486304384676,-0.316552765442497,1,Conflits et tensions
1233369013,2025-03-20,202503,2025,01,1,0.4,5.117270789,BEN,UNKNOWN,BN,2,2,positif,1,2,neutre,cooperation,sud_centre,3,0.2823,2.3586,0,5,25,-0.03417439128365724,1.3733135127928173,-0.8103806064252487,0,Evenements neutres
1233480768,2025-03-21,202503,2025,01,1,0.4,4.207920792,BEN,GOV,BN,2,2,positif,1,2,neutre,cooperation,sud_centre,3,0.2823,1.904,0,5,7,-0.03417439128365724,1.1763977334376507,-0.8103806064252487,0,Evenements neutres
1233456316,2025-03-21,202503,2025,01,1,-0.4,-4.347826087,BEN,UNKNOWN,BN,4,4,negatif,0,0,neutre,cooperation,sud_centre,3,0.4135,2.3739,0,5,25,-0.20818261796933837,-0.6763119715185805,-0.316552765442497,0,Evenements neutres
1233456317,2025-03-21,202503,2025,02,1,3.0,-4.347826087,BEN,UNKNOWN,BN,4,4,negatif,0,0,stable,cooperation,sud_centre,3,0.4135,0.6739,1,5,25,0.5313523454448064,-0.6763119715185805,-0.316552765442497,0,Evenements neutres
1233393817,2025-03-21,202503,2025,04,1,1.9,2.349869452,UNKNOWN,UNKNOWN,BN,10,10,positif,1,2,stable,cooperation,sud_centre,3,0.6161,0.2249,3,76,25,0.2920910337519948,0.7740448122246189,1.1649307575057584,0,Evenements neutres
1233404911,2025-03-21,202503,2025,17,4,-5.0,-9.523809524,UNKNOWN,UNKNOWN,BN,2,2,negatif,0,0,tres_instable,conflit,sud_centre,3,0.2823,7.2619,16,76,25,-1.2087299214120049,-1.7971486304384676,-0.8103806064252487,1,Conflits et tensions
1233434141,2025-03-21,202503,2025,05,1,3.4,4.64037123,UNKNOWN,UNKNOWN,BN,2,2,positif,1,2,stable,cooperation,sud_centre,3,0.2823,0.6202,4,76,25,0.6183564587876469,1.2700429913825444,-0.8103806064252487,0,Evenements neutres
1233374645,2025-03-20,202503,2025,01,1,0.0,-5.044510386,BEN,UNKNOWN,BN,2,2,negatif,0,0,neutre,cooperation,sud_centre,3,0.2823,2.5223,0,5,25,-0.1211785046264978,-0.8271759206632275,-0.8103806064252487,0,Evenements neutres
1233405868,2025-03-21,202503,2025,17,4,-5.0,-9.523809524,UNKNOWN,SPY,BN,4,4,negatif,0,0,tres_instable,conflit,sud_centre,3,0.4135,7.2619,16,76,22,-1.2087299214120049,-1.7971486304384676,-0.316552765442497,1,Conflits et tensions
1233369014,2025-03-20,202503,2025,05,1,3.4,5.117270789,BEN,UNKNOWN,BN,2,2,positif,1,2,stable,cooperation,sud_centre,3,0.2823,0.8586,4,5,25,0.6183564587876469,1.3733135127928173,-0.8103806064252487,0,Evenements neutres
1233369015,2025-03-20,202503,2025,01,1,0.0,5.117270789,BEN,UNKNOWN,BN,4,4,positif,1,2,neutre,cooperation,sud_centre,3,0.4135,2.5586,0,5,25,-0.1211785046264978,1.3733135127928173,-0.316552765442497,0,Evenements neutres
1233446009,2025-03-21,202503,2025,01,1,-0.4,0.430107527,BEN,UNKNOWN,BN,4,4,neutre,1,1,neutre,cooperation,sud_centre,3,0.4135,0.4151,0,5,25,-0.20818261796933837,0.35832873273388566,-0.316552765442497,0,Evenements neutres
1233446010,2025-03-21,202503,2025,01,1,0.0,0.430107527,BEN,UNKNOWN,BN,4,4,neutre,1,1,neutre,cooperation,sud_centre,3,0.4135,0.2151,0,5,25,-0.1211785046264978,0.35832873273388566,-0.316552765442497,0,Evenements neutres
